start,geometry,clip,blit,flush,end,hwnd,surface,thread,outcome,width,height,commit
170575633758370,170575633776117,170575633787053,170575633789197,170575633795895,170575633795980,265650,93825434198544,4375639744,7,2732,1151,1499
170575642114291,170575642131952,170575642142727,170575642144734,170575642150898,170575642150989,265650,93825434198544,4375639744,7,2732,1151,1500
170575650424610,170575650441491,170575650452399,170575650454250,170575650461752,170575650461808,265650,93825434198544,4375639744,7,2732,1151,1501
170575658807803,170575658825749,170575658836127,170575658838164,170575658844397,170575658844463,265650,93825434198544,4375639744,7,2732,1151,1502
170575667070548,170575667086228,170575667096709,170575667098696,170575667107364,170575667107439,265650,93825434198544,4375639744,7,2732,1151,1503
170575675440390,170575675461037,170575675472638,170575675475457,170575675488148,170575675488207,265650,93825434198544,4375639744,7,2732,1151,1504
170575683801552,170575683818462,170575683829338,170575683831414,170575683839994,170575683840049,265650,93825434198544,4375639744,7,2732,1151,1505
170575692107792,170575692123485,170575692133806,170575692135936,170575692140395,170575692140441,265650,93825434198544,4375639744,7,2732,1151,1506
170575700479984,170575700496770,170575700507525,170575700509804,170575700518512,170575700518586,265650,93825434198544,4375639744,7,2732,1151,1507
170575708759957,170575708777078,170575708787611,170575708790054,170575708800879,170575708800938,265650,93825434198544,4375639744,7,2732,1151,1508
170575717071470,170575717087280,170575717098102,170575717100070,170575717105321,170575717105388,265650,93825434198544,4375639744,7,2732,1151,1509
170575725481022,170575725494733,170575725505275,170575725507216,170575725511102,170575725511154,265650,93825434198544,4375639744,7,2732,1151,1510
170575733810945,170575733825961,170575733836538,170575733838422,170575733844562,170575733844610,265650,93825434198544,4375639744,7,2732,1151,1511
170575742176290,170575742230409,170575742242750,170575742244316,170575742252645,170575742252744,265650,93825434198544,4375639744,7,2732,1151,1512
170575750491173,170575750501099,170575750509391,170575750510557,170575750516808,170575750516883,265650,93825434198544,4375639744,7,2732,1151,1513
170575758891921,170575758918955,170575758930305,170575758931707,170575758938201,170575758938291,265650,93825434198544,4375639744,7,2732,1151,1514
170575767156158,170575767170480,170575767181862,170575767183329,170575767190462,170575767190554,265650,93825434198544,4375639744,7,2732,1151,1515
170575775495803,170575775507400,170575775516367,170575775517404,170575775524095,170575775524163,265650,93825434198544,4375639744,7,2732,1151,1516
170575783842730,170575783855283,170575783866345,170575783867402,170575783873279,170575783873366,265650,93825434198544,4375639744,7,2732,1151,1517
170575792162553,170575792176369,170575792187376,170575792188611,170575792196306,170575792196381,265650,93825434198544,4375639744,7,2732,1151,1518
170575800494814,170575800507271,170575800517987,170575800518993,170575800524835,170575800524907,265650,93825434198544,4375639744,7,2732,1151,1519
170575808836652,170575808848712,170575808859689,170575808860622,170575808866350,170575808866423,265650,93825434198544,4375639744,7,2732,1151,1520
170575817182257,170575817210010,170575817220718,170575817221525,170575817226591,170575817226662,265650,93825434198544,4375639744,7,2732,1151,1521
170575825500965,170575825510298,170575825518446,170575825518961,170575825523862,170575825523919,265650,93825434198544,4375639744,7,2732,1151,1522
170575833849242,170575833861870,170575833872687,170575833873529,170575833878796,170575833878869,265650,93825434198544,4375639744,7,2732,1151,1523
170575842227660,170575842245415,170575842256305,170575842257131,170575842262885,170575842262960,265650,93825434198544,4375639744,7,2732,1151,1524
170575850506497,170575850516459,170575850524231,170575850524930,170575850529287,170575850529338,265650,93825434198544,4375639744,7,2732,1151,1525
170575858883869,170575858897421,170575858908730,170575858910204,170575858917251,170575858917328,265650,93825434198544,4375639744,7,2732,1151,1526
170575867188311,170575867201716,170575867212952,170575867214328,170575867222564,170575867222636,265650,93825434198544,4375639744,7,2732,1151,1527
170575875517601,170575875528329,170575875536224,170575875537469,170575875542181,170575875542238,265650,93825434198544,4375639744,7,2732,1151,1528
170575883774079,170575883786214,170575883794611,170575883796037,170575883801708,170575883801774,265650,93825434198544,4375639744,7,2732,1151,1529
170575892173455,170575892238654,170575892249816,170575892251101,170575892256721,170575892256811,265650,93825434198544,4375639744,7,2732,1151,1530
170575900546447,170575900561465,170575900570317,170575900572498,170575900582305,170575900582372,265650,93825434198544,4375639744,7,2732,1151,1531
170575908975064,170575908994438,170575909010766,170575909014165,170575909023791,170575909023902,265650,93825434198544,4375639744,7,2732,1151,1532
170575917265360,170575917283828,170575917295784,170575917297935,170575917306141,170575917306218,265650,93825434198544,4375639744,7,2732,1151,1533
170575925575104,170575925592263,170575925604480,170575925606665,170575925615480,170575925615582,265650,93825434198544,4375639744,7,2732,1151,1534
170575933872737,170575933887370,170575933896455,170575933898459,170575933905821,170575933905893,265650,93825434198544,4375639744,7,2732,1151,1535
170575942237004,170575942254290,170575942266240,170575942268350,170575942278985,170575942279098,265650,93825434198544,4375639744,7,2732,1151,1536
170575950625197,170575950732662,170575950764529,170575950766421,170575950776807,170575950776922,265650,93825434198544,4375639744,7,2732,1151,1537
170575958884697,170575958900747,170575958912202,170575958913792,170575958918839,170575958918942,265650,93825434198544,4375639744,7,2732,1151,1538
170575967181445,170575967195328,170575967206790,170575967208271,170575967214971,170575967215083,265650,93825434198544,4375639744,7,2732,1151,1539
170575975530403,170575975553317,170575975566316,170575975570261,170575975601425,170575975601651,265650,93825434198544,4375639744,7,2732,1151,1540
170575983792452,170575983814192,170575983826600,170575983829691,170575983837336,170575983837410,265650,93825434198544,4375639744,7,2732,1151,1541
170575992108637,170575992124785,170575992135586,170575992137280,170575992142534,170575992142596,265650,93825434198544,4375639744,7,2732,1151,1542
170576000446129,170576000463059,170576000473550,170576000475383,170576000482931,170576000482998,265650,93825434198544,4375639744,7,2732,1151,1543
170576008787110,170576008806533,170576008818741,170576008821396,170576008827561,170576008827617,265650,93825434198544,4375639744,7,2732,1151,1544
170576017125137,170576017140788,170576017151256,170576017153045,170576017162557,170576017162616,265650,93825434198544,4375639744,7,2732,1151,1545
170576025457323,170576025478448,170576025490826,170576025493445,170576025504827,170576025504905,265650,93825434198544,4375639744,7,2732,1151,1546
170576033825709,170576033847787,170576033860078,170576033863080,170576033877914,170576033877974,265650,93825434198544,4375639744,7,2732,1151,1547
170576042144025,170576042158422,170576042169752,170576042171990,170576042178637,170576042178709,265650,93825434198544,4375639744,7,2732,1151,1548
170576050499959,170576050516081,170576050526882,170576050528684,170576050536142,170576050536194,265650,93825434198544,4375639744,7,2732,1151,1549
170576058785484,170576058801258,170576058812144,170576058814766,170576058821409,170576058821468,265650,93825434198544,4375639744,7,2732,1151,1550
170576067128597,170576067145861,170576067157238,170576067159310,170576067169053,170576067169116,265650,93825434198544,4375639744,7,2732,1151,1551
170576075502455,170576075523003,170576075535544,170576075538448,170576075549755,170576075549924,265650,93825434198544,4375639744,7,2732,1151,1552
170576083797854,170576083820360,170576083832087,170576083835525,170576083844380,170576083844458,265650,93825434198544,4375639744,7,2732,1151,1553
170576092110714,170576092125971,170576092136790,170576092138885,170576092143244,170576092143307,265650,93825434198544,4375639744,7,2732,1151,1554
170576100508766,170576100529423,170576100540928,170576100543806,170576100551721,170576100551770,265650,93825434198544,4375639744,7,2732,1151,1555
170576108827441,170576108848616,170576108860864,170576108863876,170576108873760,170576108873827,265650,93825434198544,4375639744,7,2732,1151,1556
170576117116947,170576117133572,170576117144001,170576117146072,170576117151041,170576117151106,265650,93825434198544,4375639744,7,2732,1151,1557
170576125490742,170576125505129,170576125515897,170576125517710,170576125522018,170576125522144,265650,93825434198544,4375639744,7,2732,1151,1558
