os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 4,Intel Core Ultra 7 355,Intel(R) Graphics (PTL),32351840,7.2.5-3-omarchy,,powersave
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
119.458,8.37117,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,189708907
117.1,8.53972,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,198249529
123.218,8.1157,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,206365143
120.035,8.33088,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,214696387
116.918,8.55299,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,223249674
122.906,8.13627,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,231385743
118.777,8.41912,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,239805011
118.8,8.41749,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,248222723
119.615,8.36013,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,256582954
123.042,8.12732,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,264710264
119.47,8.37031,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,273080642
120.694,8.28539,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,281366232
117.245,8.52917,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,289895718
121.193,8.25127,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,298147220
121.552,8.22694,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,306374211
119.997,8.33357,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,314708622
117.957,8.47766,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,323186098
122.489,8.16402,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,331350108
118.513,8.43791,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,339788028
119.196,8.38953,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,348177975
121.992,8.19724,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,356375157
119.083,8.39748,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,364772710
119.312,8.38136,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,373154086
121.049,8.26115,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,381415476
120.849,8.2748,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,389690402
119.017,8.40217,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,398093637
119.993,8.33382,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,406427732
121.002,8.26431,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,414691685
117.071,8.54179,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,423233875
123.069,8.12553,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,431359291
117.505,8.51029,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,439869593
121.987,8.1976,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,448067293
120.135,8.32395,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,456391697
117.98,8.476,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,464867532
120.318,8.3113,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,473178849
122.073,8.19185,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,481370864
118.61,8.43099,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,489801887
119.887,8.34121,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,498143756
121.752,8.21342,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,506356909
119.706,8.3538,4.69459,0,54,59,0,2500,0,0,0,22.3547,11.9995,1.8659,4362,514714300
119.997,8.33355,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,523045033
120.158,8.32239,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,531367707
118.17,8.46236,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,539829923
122.068,8.19215,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,548022185
